backbone,dish_id,session,rung,damage,cal_true,cal_pred,cal_abs_err,mass_true,mass_pred,mass_abs_err,mahalanobis,knn_dist,ensemble_spread,learned_error,blend,pred_magnitude,lap_var,tenengrad,blockiness,hf_ratio
vit_base_patch16_siglip_224.v2_webli,dish_1566501594,114,noise0p16,heavy noise,508.049,396.758,111.291,109,342.921,233.921,8.53859,68.7665,24.7873,108.45,115.777,396.758,11556.3,2555.05,-0.00723445,0.137803
vit_base_patch16_siglip_224.v2_webli,dish_1560368019,34,noise0p16,heavy noise,436.966,520.478,83.512,301,424.604,123.604,8.74575,52.8468,40.9022,129.138,145.595,520.478,12837.8,2989.76,0.00150335,0.142023
vit_base_patch16_siglip_224.v2_webli,dish_1561393764,42,noise0p16,heavy noise,280.8,295.086,14.2861,182,174.483,7.51728,6.89307,52.0549,27.3339,59.6338,48.8475,295.086,13265.6,2909.57,0.00654519,0.1602
vit_base_patch16_siglip_224.v2_webli,dish_1558641200,18,noise0p16,heavy noise,3.28,87.174,83.894,8,47.4017,39.4017,4.72177,48.3013,13.2358,46.7222,37.8099,87.174,13673.2,2944.13,0.00304854,0.212207
vit_base_patch16_siglip_224.v2_webli,dish_1558639412,17,noise0p16,heavy noise,32.98,125.716,92.7358,97,86.4967,10.5033,5.41554,53.9146,14.7241,28.0484,7.06243,125.716,13759.2,2955.16,-0.00406671,0.23316
vit_base_patch16_siglip_224.v2_webli,dish_1565123783,101,noise0p16,heavy noise,93.065,294.373,201.308,35,269.402,234.402,11.1676,85.7122,29.2312,58.8488,32.6585,294.373,14341.1,2959.13,0.000705719,0.348356
vit_base_patch16_siglip_224.v2_webli,dish_1559157777,23,noise0p16,heavy noise,2.53,140.03,137.5,11,104.5,93.4995,5.98675,51.5547,19.1802,41.8907,26.3449,140.03,13450.1,2979.49,0.015897,0.185126
vit_base_patch16_siglip_224.v2_webli,dish_1567785739,124,noise0p16,heavy noise,168.576,289.398,120.822,177,280.824,103.824,6.47704,56.8493,21.4407,47.9048,32.3368,289.398,13246.1,2813.71,-0.00390226,0.192312
vit_base_patch16_siglip_224.v2_webli,dish_1564588889,90,noise0p16,heavy noise,234.494,352.81,118.316,346,380.807,34.8073,9.43766,68.5505,23.5796,59.738,43.0708,352.81,13627.4,2844.11,-0.00469577,0.230573
vit_base_patch16_siglip_224.v2_webli,dish_1561667207,51,noise0p16,heavy noise,249.445,302.539,53.0945,121,238.253,117.253,8.21524,61.1316,16.7672,66.1972,58.6271,302.539,13829.2,2961.54,-0.00265074,0.225617
vit_base_patch16_siglip_224.v2_webli,dish_1559850314,31,noise0p16,heavy noise,296.617,236.258,60.3593,100,123.899,23.8988,6.891,53.9815,17.0476,74.6893,74.5226,236.258,13354.7,2789.59,-0.00283098,0.216024
vit_base_patch16_siglip_224.v2_webli,dish_1559233445,24,noise0p16,heavy noise,24.5,49.3509,24.8509,49,28.8278,20.1722,5.55171,53.7982,14.1497,16.5507,-9.91068,49.3509,13741.9,2939.74,0.000998378,0.227766
vit_base_patch16_siglip_224.v2_webli,dish_1558030182,4,noise0p16,heavy noise,67.76,88.7962,21.0362,88,47.0941,40.9059,5.88792,49.2546,18.5217,25.6357,3.21353,88.7962,13785.7,2973.52,-0.00932336,0.22204
vit_base_patch16_siglip_224.v2_webli,dish_1567007719,122,noise0p16,heavy noise,14.28,100.595,86.3153,42,82.5615,40.5615,5.64651,53.995,18.9642,31.2291,9.99905,100.595,14040.2,2926.57,-0.00394017,0.278598
vit_base_patch16_siglip_224.v2_webli,dish_1567785709,124,noise0p16,heavy noise,131.251,239.992,108.742,138,254.584,116.584,6.57878,57.5039,20.4742,49.2952,34.4805,239.992,13278.8,2807.51,-0.00475693,0.200762
vit_base_patch16_siglip_224.v2_webli,dish_1558546434,13,noise0p16,heavy noise,2.53,162.84,160.31,11,125.537,114.537,6.5114,56.0137,18.0479,36.8907,17.4613,162.84,13605,2985.44,-0.00822681,0.20023
vit_base_patch16_siglip_224.v2_webli,dish_1560801773,39,noise0p16,heavy noise,13.5,196.955,183.455,54,208.425,154.425,8.67903,71.0911,21.1004,43.6228,19.7384,196.955,12971.1,2731.89,-0.00034529,0.146929
vit_base_patch16_siglip_224.v2_webli,dish_1561662926,49,noise0p16,heavy noise,288.336,420.746,132.41,213,320.873,107.873,7.36964,52.8541,26.8672,90.7062,94.6835,420.746,13567.1,3000.37,0.00424719,0.184616
vit_base_patch16_siglip_224.v2_webli,dish_1565035858,98,noise0p16,heavy noise,375.228,455.298,80.0702,531,452.599,78.4011,8.84595,61.0755,21.2812,116.158,130.883,455.298,12980.5,2850.53,0.00161862,0.159397
vit_base_patch16_siglip_224.v2_webli,dish_1565030391,96,noise0p16,heavy noise,609.334,288.772,320.562,313,247.949,65.0508,7.01509,50.4947,31.8151,74.2365,69.3285,288.772,12260.3,2757.34,0.00809956,0.116611
vit_base_patch16_siglip_224.v2_webli,dish_1562774099,64,noise0p16,heavy noise,51.9935,253.869,201.875,40,199.052,159.052,7.27338,54.2792,22.3007,57.3439,46.3175,253.869,13386.6,2858.47,-0.00891316,0.179921
vit_base_patch16_siglip_224.v2_webli,dish_1560801020,38,noise0p16,heavy noise,346.34,330.832,15.5078,250,368.708,118.708,7.32825,51.2917,36.0444,66.4066,55.5711,330.832,13062.5,2963.72,-0.00657642,0.147905
vit_base_patch16_siglip_224.v2_webli,dish_1562690886,61,noise0p16,heavy noise,20.6117,211.871,191.259,37,191.467,154.467,8.61591,68.8155,19.7422,47.1831,26.3508,211.871,13857.2,2922.88,-0.000393152,0.256516
vit_base_patch16_siglip_224.v2_webli,dish_1564428144,89,noise0p16,heavy noise,205.213,245.995,40.7819,171,205.325,34.3255,7.48474,53.9079,22.6553,62.6456,54.0436,245.995,13125.6,2809.16,0.00718188,0.176473
vit_base_patch16_siglip_224.v2_webli,dish_1560456305,36,noise0p16,heavy noise,26.3916,268.982,242.59,21,231.491,210.491,10.2113,78.4646,35.7458,47.064,15.7533,268.982,13422,2864.91,-0.00344253,0.170342
vit_base_patch16_siglip_224.v2_webli,dish_1565117429,99,noise0p16,heavy noise,390.873,391.594,0.720767,147,203.732,56.732,7.66148,53.6822,27.0265,87.6647,89.6004,391.594,13851.8,2996.02,-0.00265485,0.234894
vit_base_patch16_siglip_224.v2_webli,dish_1564773876,94,noise0p16,heavy noise,258.328,180.969,77.3588,219,238.254,19.2541,6.53693,55.6247,19.2528,55.9854,45.5567,180.969,13477.9,2882.15,-0.00110167,0.192789
vit_base_patch16_siglip_224.v2_webli,dish_1560526552,37,noise0p16,heavy noise,359.241,432.67,73.4296,319,422.864,103.864,6.23323,48.9191,29.89,99.9935,109.528,432.67,13170.2,2931.56,-0.00757408,0.163981
vit_base_patch16_siglip_224.v2_webli,dish_1560526408,37,noise0p16,heavy noise,67.0982,179.116,112.018,51,151.444,100.444,8.093,55.402,21.7959,31.9254,7.65997,179.116,13338.2,2867.51,-0.0109588,0.172297
vit_base_patch16_siglip_224.v2_webli,dish_1562963325,70,noise0p16,heavy noise,760.162,421.186,338.975,379,350.233,28.7667,9.57615,63.9899,24.7074,71.5339,61.6121,421.186,13453.3,2829.52,-0.00997353,0.214565
vit_base_patch16_siglip_224.v2_webli,dish_1557937037,3,noise0p16,heavy noise,25.97,152.661,126.691,49,205.339,156.339,6.90101,58.0419,21.5888,16.119,-15.7761,152.661,13746.9,2873.99,0.00289452,0.255434
vit_base_patch16_siglip_224.v2_webli,dish_1561662216,49,noise0p16,heavy noise,300.794,320.486,19.6917,193,282.331,89.3312,7.07755,50.624,17.2459,76.3763,77.9253,320.486,13129.7,2910.43,-0.00526357,0.158715
vit_base_patch16_siglip_224.v2_webli,dish_1562099134,57,noise0p16,heavy noise,271.641,342.24,70.599,188,263.789,75.7893,9.19108,68.7935,33.9214,53.6342,30.1814,342.24,13205.2,2785.06,-0.00436962,0.183869
vit_base_patch16_siglip_224.v2_webli,dish_1562008936,54,noise0p16,heavy noise,57.64,314.145,256.505,131,249.971,118.971,8.42032,61.2828,23.3655,57.6479,43.1981,314.145,14158.4,3068.38,-0.00334537,0.266179
vit_base_patch16_siglip_224.v2_webli,dish_1565020867,95,noise0p16,heavy noise,255.805,434.329,178.524,325,431.52,106.52,9.70273,65.3331,18.0943,65.1422,54.0502,434.329,13191,2748.92,-0.0041669,0.199188
vit_base_patch16_siglip_224.v2_webli,dish_1558720133,21,noise0p16,heavy noise,14.25,148.966,134.716,57,130.134,73.1341,5.52339,53.3045,18.8109,38.5845,21.3329,148.966,13817.2,2983.99,-0.00761867,0.224439
vit_base_patch16_siglip_224.v2_webli,dish_1561739238,52,noise0p16,heavy noise,274.19,388.287,114.097,257,389.552,132.552,6.44222,51.6248,32.3087,68.4165,60.5331,388.287,13838.4,2996.37,0.000238061,0.2407
vit_base_patch16_siglip_224.v2_webli,dish_1565711570,103,noise0p16,heavy noise,603.827,589.273,14.5547,324,479.459,155.459,8.40666,56.6616,41.2469,68.834,54.642,589.273,13129.8,2827.61,-0.00108075,0.185446
vit_base_patch16_siglip_224.v2_webli,dish_1562774206,64,noise0p16,heavy noise,298.764,431.929,133.165,272,397.499,125.499,7.12625,50.7324,34.8364,90.7035,92.5535,431.929,13139.6,2817.29,-0.00582397,0.175541
vit_base_patch16_siglip_224.v2_webli,dish_1561148042,41,noise0p16,heavy noise,370.755,481.22,110.464,245,383.866,138.866,8.2437,53.6511,20.2193,98.2122,107.452,481.22,13339.7,3070.83,-0.00742787,0.168854
vit_base_patch16_siglip_224.v2_webli,dish_1560444931,35,noise0p16,heavy noise,112.66,251.851,139.191,200,241.298,41.2984,6.78544,51.301,20.8172,51.1384,38.9829,251.851,13607.5,2911.43,0.000907302,0.204243
vit_base_patch16_siglip_224.v2_webli,dish_1558031302,5,noise0p16,heavy noise,56.98,84.1937,27.2137,74,43.1788,30.8212,5.34336,49.99,17.5922,24.2312,1.64068,84.1937,13791.4,2975.28,-0.0125704,0.22317
vit_base_patch16_siglip_224.v2_webli,dish_1563566939,80,noise0p16,heavy noise,286.027,384.545,98.5178,238,325.287,87.2874,6.72409,50.9806,23.8164,86.1003,90.0781,384.545,12235.6,2746.82,-0.00422484,0.123544
vit_base_patch16_siglip_224.v2_webli,dish_1566587102,116,noise0p16,heavy noise,213.599,276.617,63.0175,146,206.88,60.88,8.52368,64.3047,22.7961,70.9422,62.1419,276.617,13680.9,2912.27,0.0105718,0.213726
vit_base_patch16_siglip_224.v2_webli,dish_1561405332,43,noise0p16,heavy noise,18.55,54.2521,35.7021,53,105.679,52.6788,6.92233,49.8381,16.398,45.5094,32.6451,54.2521,13660.2,2903.7,-0.00540227,0.202994
vit_base_patch16_siglip_224.v2_webli,dish_1564687013,92,noise0p16,heavy noise,330.841,436.506,105.665,224,302.255,78.2545,7.01969,58.0135,23.0484,79.0394,77.3124,436.506,13430.8,2876.58,-0.0030821,0.189672
vit_base_patch16_siglip_224.v2_webli,dish_1563996464,85,noise0p16,heavy noise,100.489,272.357,171.868,146,264.51,118.51,9.08037,60.5617,31.1854,51.16,30.3225,272.357,13314.2,2923.02,-0.00349194,0.166046
vit_base_patch16_siglip_224.v2_webli,dish_1563998279,86,noise0p16,heavy noise,565.005,411.332,153.673,296,315.451,19.4509,10.1588,67.6395,23.5925,68.4442,55.79,411.332,13031.6,2806.62,-0.00280231,0.176118
vit_base_patch16_siglip_224.v2_webli,dish_1565020755,95,noise0p16,heavy noise,43.28,272.261,228.981,8,214.592,206.592,10.0391,71.4476,19.8573,62.0321,46.4856,272.261,14351.3,2965.73,-0.00556552,0.343446
vit_base_patch16_siglip_224.v2_webli,dish_1557937758,3,noise0p16,heavy noise,106.783,218.837,112.054,128,250.28,122.28,7.51589,55.552,14.3103,47.6102,34.2335,218.837,13609.2,2873.33,0.00250328,0.249427
vit_base_patch16_siglip_224.v2_webli,dish_1559850338,31,noise0p16,heavy noise,307.117,279.952,27.1651,130,193.046,63.0462,6.51743,52.7918,15.4153,84.7972,90.8676,279.952,13280.7,2790.19,-0.00176138,0.211871
vit_base_patch16_siglip_224.v2_webli,dish_1563305513,75,noise0p16,heavy noise,606.252,399.889,206.363,228,262.364,34.3637,7.42733,57.8703,24.3672,68.6922,61.1424,399.889,13870.6,2894.65,-0.0049054,0.241055
vit_base_patch16_siglip_224.v2_webli,dish_1563389548,76,noise0p16,heavy noise,438.828,240.603,198.225,194,144.208,49.7923,8.46218,60.3457,25.1872,97.2107,101.716,240.603,12803,2784.62,-0.0049004,0.142065
vit_base_patch16_siglip_224.v2_webli,dish_1565898128,107,noise0p16,heavy noise,209.031,273.835,64.8047,134,188.43,54.4297,7.76425,59.3422,20.7824,65.3057,56.7127,273.835,14101.2,2984.38,-0.00342745,0.275783
vit_base_patch16_siglip_224.v2_webli,dish_1558549413,14,noise0p16,heavy noise,682.158,439.833,242.325,118,172.627,54.6272,8.55158,42.0782,24.218,148.062,183.771,439.833,13556.7,3032.5,-0.00051111,0.193578
vit_base_patch16_siglip_224.v2_webli,dish_1562703345,63,noise0p16,heavy noise,154.28,231.979,77.6992,58,193.898,135.898,9.41549,73.7048,27.3585,49.4393,24.6241,231.979,13832,2882.22,-0.00726426,0.238328
vit_base_patch16_siglip_224.v2_webli,dish_1565030350,96,noise0p16,heavy noise,62.5857,244.696,182.11,62,203.123,141.123,7.89399,60.1792,27.7085,48.8266,29.1795,244.696,13290.2,2801.47,0.00798476,0.200079
vit_base_patch16_siglip_224.v2_webli,dish_1562774180,64,noise0p16,heavy noise,164.084,284.162,120.078,181,290.162,109.162,6.86685,53.6294,17.1815,69.5759,66.9897,284.162,13175.2,2803.88,-0.009821,0.173533
vit_base_patch16_siglip_224.v2_webli,dish_1559239256,25,noise0p16,heavy noise,60.16,171.821,111.661,128,192.349,64.3486,7.21471,55.7327,20.0901,48.0026,32.8038,171.821,13756.8,2956.32,0.00549757,0.229859
vit_base_patch16_siglip_224.v2_webli,dish_1563566909,80,noise0p16,heavy noise,222.53,395.704,173.174,187,327.445,140.445,7.24104,59.3255,20.4553,79.1958,77.9254,395.704,13555.1,2840.8,-0.00457859,0.23629
vit_base_patch16_siglip_224.v2_webli,dish_1563984199,84,noise0p16,heavy noise,322.68,371.831,49.151,670,425.447,244.553,7.57414,59.8049,28.1249,76.1173,70.036,371.831,13925.4,2921.68,-0.00518388,0.268499
vit_base_patch16_siglip_224.v2_webli,dish_1558722125,22,noise0p16,heavy noise,497.166,395.176,101.99,86,130.019,44.0186,8.26689,45.4682,22.4106,146.181,180.751,395.176,13541.4,2991.76,-0.00570256,0.202466
vit_base_patch16_siglip_224.v2_webli,dish_1565123845,101,noise0p16,heavy noise,268.662,316.461,47.7994,201,301.993,100.993,10.6022,78.1416,23.5568,51.4676,26.7249,316.461,13754.2,2852.69,0.000180125,0.249899
vit_base_patch16_siglip_224.v2_webli,dish_1562168696,58,noise0p16,heavy noise,95.1148,358.121,263.006,141,351.8,210.8,8.42124,54.2548,16.3646,62.474,55.3424,358.121,13673,2958.59,-0.00750893,0.20779
vit_base_patch16_siglip_224.v2_webli,dish_1567785778,124,noise0p16,heavy noise,303.508,487.573,184.066,310,415.762,105.762,8.33792,61.319,30.0662,72.9667,63.5363,487.573,13190.9,2782.73,-0.00438273,0.199789
vit_base_patch16_siglip_224.v2_webli,dish_1564687090,92,noise0p16,heavy noise,498.019,435.441,62.5781,416,357.145,58.8552,7.74124,51.223,24.8173,95.6119,103.021,435.441,12772.8,2829.97,-0.00535315,0.138105
vit_base_patch16_siglip_224.v2_webli,dish_1563909507,83,noise0p16,heavy noise,117.926,223.213,105.288,151,199.536,48.5365,7.02265,55.1246,17.0144,71.1269,68.7532,223.213,11938.8,2672.21,0.00904453,0.11605
vit_base_patch16_siglip_224.v2_webli,dish_1560526530,37,noise0p16,heavy noise,245.281,283.388,38.1069,242,323.46,81.4596,8.22045,55.5246,23.0868,73.7547,69.3407,283.388,13239.1,2922.05,-0.0100121,0.165145
vit_base_patch16_siglip_224.v2_webli,dish_1563295044,74,noise0p16,heavy noise,241.975,375.911,133.936,158,303.692,145.692,6.41835,51.8167,20.4695,70.6482,68.2808,375.911,13413.3,2909.55,-0.00901949,0.188837
vit_base_patch16_siglip_224.v2_webli,dish_1559844272,28,noise0p16,heavy noise,462.48,290.468,172.012,80,128.131,48.1306,7.07743,52.111,21.8913,104.334,117.325,290.468,13285.3,2779.2,-0.00434625,0.212177
vit_base_patch16_siglip_224.v2_webli,dish_1561578800,46,noise0p16,heavy noise,338.355,241.729,96.6252,146,156.779,10.7787,7.607,54.8576,25.2263,60.5817,49.5941,241.729,12676.1,2822.39,0.00320661,0.129614
vit_base_patch16_siglip_224.v2_webli,dish_1562099157,57,noise0p16,heavy noise,277.531,316.93,39.3989,207,300.724,93.7243,7.90255,62.1803,25.5143,67.708,57.4662,316.93,12925.4,2753.38,-0.00439042,0.160649
vit_base_patch16_siglip_224.v2_webli,dish_1562703447,63,noise0p16,heavy noise,384.426,237.536,146.89,259,245.935,13.0654,8.91125,73.1388,29.125,56.2774,34.7091,237.536,12539.8,2651.29,-0.00955409,0.140521
vit_base_patch16_siglip_224.v2_webli,dish_1566587143,116,noise0p16,heavy noise,354.399,313.855,40.5444,234,232.389,1.61143,8.28126,57.5998,22.352,80.3909,78.7736,313.855,13523.3,2899.83,0.00993073,0.187924
vit_base_patch16_siglip_224.v2_webli,dish_1562618000,60,noise0p16,heavy noise,685.994,470.792,215.202,448,428.044,19.9563,8.65319,58.0959,32.821,127.406,144.407,470.792,11906.1,2852.8,-0.00662762,0.111649
vit_base_patch16_siglip_224.v2_webli,dish_1566851704,120,noise0p16,heavy noise,461.16,582.093,120.933,348,408.405,60.4051,8.09583,53.1055,24.7884,122.14,141.659,582.093,13448,2959.67,0.00734162,0.178238
vit_base_patch16_siglip_224.v2_webli,dish_1566587182,116,noise0p16,heavy noise,531.261,440.576,90.6846,377,374.136,2.86364,7.68136,52.3723,25.6523,110.552,124.626,440.576,12641.6,2755.38,0.0112118,0.135619
vit_base_patch16_siglip_224.v2_webli,dish_1558718680,20,noise0p16,heavy noise,132.963,271.662,138.699,23,66.6312,43.6312,7.20918,46.4054,21.3473,115.204,135.5,271.662,13669.7,2978.55,-0.0102355,0.207165
vit_base_patch16_siglip_224.v2_webli,dish_1563898019,82,noise0p16,heavy noise,343.977,291.89,52.0871,237,196.131,40.8689,8.1607,56.5135,26.389,47.5271,28.7479,291.89,13954.4,2941.88,-0.010003,0.279808
vit_base_patch16_siglip_224.v2_webli,dish_1558718610,20,noise0p16,heavy noise,113.527,141.995,28.4677,107,72.1546,34.8454,6.59819,48.0869,15.0775,33.3984,15.9253,141.995,13828.8,2972.95,-0.00933868,0.231539
vit_base_patch16_siglip_224.v2_webli,dish_1565894910,105,noise0p16,heavy noise,537.113,470.737,66.3757,179,261.482,82.4824,8.67816,54.2128,24.7665,90.452,93.6641,470.737,13435.5,2888.4,-0.00878048,0.185748
vit_base_patch16_siglip_224.v2_webli,dish_1561578865,46,noise0p16,heavy noise,417.185,358.53,58.6558,246,281.327,35.3267,6.93356,49.3396,22.8241,88.9982,95.1515,358.53,12416.3,2891.22,0.00121367,0.122229
vit_base_patch16_siglip_224.v2_webli,dish_1568401167,126,noise0p16,heavy noise,426.36,253.611,172.749,228,154.153,73.8471,7.86045,56.1651,25.6423,66.6748,57.8912,253.611,14107,2990.3,0.00273037,0.290528
vit_base_patch16_siglip_224.v2_webli,dish_1564689219,93,noise0p16,heavy noise,506.847,438.525,68.3222,474,397.518,76.4822,8.04687,59.0699,19.3784,75.2684,71.9588,438.525,12544.8,2797.04,-0.00019145,0.149919
vit_base_patch16_siglip_224.v2_webli,dish_1563984296,84,noise0p16,heavy noise,436.337,603.141,166.804,871,610.039,260.961,8.33054,56.836,25.3405,92.6065,96.0549,603.141,12942.7,2779.76,-0.00677961,0.173223
vit_base_patch16_siglip_224.v2_webli,dish_1558110478,6,noise0p16,heavy noise,205.439,317.859,112.42,161,267.649,106.649,5.81242,46.5158,13.5709,51.8638,45.1075,317.859,13368,2942.59,-0.0135685,0.192882
vit_base_patch16_siglip_224.v2_webli,dish_1563295016,74,noise0p16,heavy noise,127.88,257.484,129.604,79,167.279,88.2794,6.19046,52.8064,18.7438,53.5635,43.3305,257.484,13617.4,2919.7,-0.00831956,0.210238
vit_base_patch16_siglip_224.v2_webli,dish_1557861216,1,noise0p16,heavy noise,0,306.915,306.915,1,229.569,228.569,11.4858,75.2049,27.2985,39.3402,7.54977,306.915,14148.4,2948.58,0.000736475,0.316293
vit_base_patch16_siglip_224.v2_webli,dish_1558376801,9,noise0p16,heavy noise,4.2,141.765,137.565,15,93.2393,78.2393,6.0728,50.7525,16.7846,37.383,20.7343,141.765,13749,2980.49,-0.00977707,0.217316
vit_base_patch16_siglip_224.v2_webli,dish_1561739188,52,noise0p16,heavy noise,97.09,212.569,115.479,143,191.865,48.8646,7.02461,53.0001,18.8287,55.5277,45.5316,212.569,13845.5,2968.91,-0.00383133,0.244807
vit_base_patch16_siglip_224.v2_webli,dish_1565020822,95,noise0p16,heavy noise,180.565,415.125,234.561,193,315.037,122.037,8.39726,62.9066,23.9127,65.0006,53.426,415.125,13871.4,2906.27,-0.00476325,0.239697
vit_base_patch16_siglip_224.v2_webli,dish_1561667238,51,noise0p16,heavy noise,268.805,434.212,165.407,165,293.443,128.443,7.12509,53.0404,23.4036,102.835,114.179,434.212,12033.4,2784.75,-0.00443095,0.162102
vit_base_patch16_siglip_224.v2_webli,dish_1558114209,7,noise0p16,heavy noise,30.6,160.98,130.38,90,149.857,59.8571,6.30237,47.0625,18.5653,35.5491,18.3725,160.98,13773.6,2969.23,-0.0105916,0.235344
vit_base_patch16_siglip_224.v2_webli,dish_1561654392,47,noise0p16,heavy noise,494.065,420.509,73.5566,282,326.515,44.5149,6.9396,50.6009,38.4788,81.0085,76.9219,420.509,13141,2922.67,-0.00819933,0.163532
vit_base_patch16_siglip_224.v2_webli,dish_1564160043,87,noise0p16,heavy noise,245,374.406,129.406,98,230.556,132.556,8.92071,59.897,24.9441,60.4902,46.9148,374.406,13850.8,2909.55,0.000184536,0.263737
vit_base_patch16_siglip_224.v2_webli,dish_1558376364,9,noise0p16,heavy noise,48.99,181.077,132.087,71,148.184,77.1839,5.51354,40.047,20.1287,45.2083,35.0741,181.077,13667.5,3003.41,-0.0112231,0.205251
vit_base_patch16_siglip_224.v2_webli,dish_1566849987,119,noise0p16,heavy noise,562.97,388.783,174.187,540,388.807,151.193,7.71784,54.271,20.4372,116.12,134.235,388.783,12740.5,2865.24,-0.00392848,0.172157
vit_base_patch16_siglip_224.v2_webli,dish_1563898107,82,noise0p16,heavy noise,440.693,471.984,31.2907,424,350.467,73.533,7.37839,50.8793,18.4843,62.2489,56.1043,471.984,13574.8,2902.26,-0.00970125,0.234583
vit_base_patch16_siglip_224.v2_webli,dish_1558635489,16,noise0p16,heavy noise,78.514,157.346,78.8316,74,103.276,29.2763,5.95771,48.6308,16.3515,31.5474,12.991,157.346,13807.6,2977.76,-0.00968331,0.22446
vit_base_patch16_siglip_224.v2_webli,dish_1566589933,117,noise0p16,heavy noise,89.06,265.457,176.397,122,210.739,88.7393,8.0921,58.1699,14.8025,67.9747,63.0843,265.457,13724.2,2948.77,0.0110754,0.232092
vit_base_patch16_siglip_224.v2_webli,dish_1568401199,126,noise0p16,heavy noise,459.643,365.255,94.3886,343,251.74,91.2599,7.58529,53.2045,25.594,93.983,99.7669,365.255,14019.2,2978.05,0.00183952,0.248478
vit_base_patch16_siglip_224.v2_webli,dish_1563898084,82,noise0p16,heavy noise,419.493,456.034,36.5411,384,323.29,60.7105,8.03941,54.6641,23.6868,63.3824,54.0846,456.034,13719.7,2916.14,-0.00950497,0.241997
